DATE,SHIFT_CODE,OPERATOR_CODE,MACHINE,PRODUCT,SERIES,QUANTITY,DRUM_NUMBER,CONTROL_NUMBER
15-Jan-25,1st,DMD,17,25-MIRA,2019,30000,RC02488C,17-05c-00054
16-Jan-25,1st,DMD,17,25-MIRA,2019,10000,RC02488C,17-05c-00054
16-Jan-25,1st,DMD,17,25-MIRA,2019,40000,RC02289A,17-05c-00055
16-Jan-25,1st,DMD,17,25-MIRA,2019,40000,RC02289B,17-05c-00056
16-Jan-25,1st,DMD,17,25-MIRA,2019,40000,RC02289C,17-05c-00057
16-Jan-25,1st,DMD,17,25-MIRA,2019,40000,RC02902A,17-05c-00058
16-Jan-25,1st,DMD,17,25-MIRA,2019,40000,RC02902B,17-05c-00059
16-Jan-25,1st,DMD,17,25-MIRA,2019,40000,RC02902C,17-05c-00060
16-Jan-25,1st,DMD,17,25-MIRA,2019,40000,RC02826A,17-05c-00061
16-Jan-25,1st,DMD,17,25-MIRA,2019,30000,RC02826B,17-05c-00062
17-Jan-25,1st,DMD,17,25-MIRA,2019,10000,RC02826B,17-05c-00062
17-Jan-25,1st,DMD,17,25-MIRA,2019,40000,RC02826C,17-05c-00063
17-Jan-25,1st,DMD,17,25-MIRA,2019,40000,RC02849A,17-05c-00064
17-Jan-25,1st,DMD,17,25-MIRA,2019,40000,RC02849B,17-05c-00065
17-Jan-25,1st,DMD,17,25-MIRA,2019,40000,RC02849C,17-05c-00066
17-Jan-25,1st,DMD,17,25-MIRA,2019,40000,RC02693A,17-05c-00067
17-Jan-25,1st,DMD,17,25-MIRA,2019,40000,RC02693B,17-05c-00068
17-Jan-25,1st,DMD,17,25-MIRA,2019,40000,RC02693C,17-05c-00069
17-Jan-25,1st,DMD,17,25-MIRA,2019,40000,RC02688A,17-05c-00070
20-Jan-25,1st,GBJ,17,25-MIRA,2019,40000,RC02688B,17-05c-00071
20-Jan-25,1st,GBJ,17,25-MIRA,2019,40000,RC02688C,17-05c-00072
20-Jan-25,1st,GBJ,17,25-MIRA,2019,40000,RC02921A,17-05c-00073
20-Jan-25,1st,GBJ,17,25-MIRA,2019,40000,RC02921B,17-05c-00074
20-Jan-25,1st,GBJ,17,25-MIRA,2019,40000,RC02921C,17-05c-00075
20-Jan-25,1st,GBJ,17,25-MIRA,2019,10000,RC02859A,17-05c-00076
21-Jan-25,1st,DMD,17,25-MIRA,2019,30000,RC02859A,17-05c-00076
21-Jan-25,1st,DMD,17,25-MIRA,2019,40000,RC02859B,17-05c-00077
21-Jan-25,1st,DMD,17,25-MIRA,2019,50175,RC02859C,17-05c-00078
22-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07547A,17-06-00079
22-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07547B,17-06-00080
22-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07547C,17-06-00081
22-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07225A,17-06-00082
22-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07225B,17-06-00083
22-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07225C,17-06-00084
22-Jan-25,1st,DMD,17,100-MIRA,2020,7000,RC07543A,17-06-00085
23-Jan-25,1st,DMD,17,100-MIRA,2020,17000,RC07543A,17-06-00085
23-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07543B,17-06-00086
23-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07543C,17-06-00087
23-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07497A,17-06-00088
23-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07497B,17-06-00089
23-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07497C,17-06-00090
23-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07549A,17-06-00091
24-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07549B,17-06-00092
24-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07549C,17-06-00093
24-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07554A,17-06-00094
24-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07554B,17-06-00095
24-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07554C,17-06-00096
24-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07553A,17-06-00097
24-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07553B,17-06-00098
24-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07553C,17-06-00099
24-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07537A,17-06-00100
24-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07537B,17-06-00101
24-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07537C,17-06-00102
24-Jan-25,1st OT,DMD,17,100-MIRA,2020,24000,RC07943A,17-06-00103
24-Jan-25,1st OT,DMD,17,100-MIRA,2020,24000,RC07943B,17-06-00104
24-Jan-25,1st OT,DMD,17,100-MIRA,2020,4000,RC07943C,17-06-00105
27-Jan-25,1st,DMD,17,100-MIRA,2020,20000,RC07943C,17-06-00105
27-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07937A,17-06-00106
27-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07937B,17-06-00107
27-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07937C,17-06-00108
27-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07741A,17-06-00109
27-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07741B,17-06-00110
27-Jan-25,1st,DMD,17,100-MIRA,2020,8000,RC07741C,17-06-00111
27-Jan-25,1st OT,DMD,17,100-MIRA,2020,16000,RC07741C,17-06-00111
27-Jan-25,1st OT,DMD,17,100-MIRA,2020,24000,RC07849A,17-06-00112
27-Jan-25,1st OT,DMD,17,100-MIRA,2020,12000,RC07849B,17-06-00113
28-Jan-25,1st,DMD,17,100-MIRA,2020,12000,RC07849B,17-06-00113
28-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07849C,17-06-00114
28-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07947A,17-06-00115
28-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07947B,17-06-00116
28-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07947C,17-06-00117
28-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07766A,17-06-00118
28-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07766B,17-06-00119
28-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07766C,17-06-00120
28-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07864A,17-06-00121
28-Jan-25,1st,DMD,17,100-MIRA,2020,15000,RC07864B,17-06-00122
28-Jan-25,1st OT,DMD,17,100-MIRA,2020,9000,RC07864B,17-06-00122
28-Jan-25,1st OT,DMD,17,100-MIRA,2020,24000,RC07864C,17-06-00123
28-Jan-25,1st OT,DMD,17,100-MIRA,2020,24000,RC07707A,17-06-00124
28-Jan-25,1st OT,DMD,17,100-MIRA,2020,15000,RC07707B,17-06-00125
30-Jan-25,1st,DMD,17,100-MIRA,2020,9000,RC07707B,17-06-00125
30-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07707C,17-06-00126
30-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07777A,17-06-00127
30-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07777B,17-06-00128
30-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07777C,17-06-00129
30-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07795A,17-06-00130
30-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07795B,17-06-00131
30-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07795C,17-06-00132
30-Jan-25,1st OT,DMD,17,100-MIRA,2020,24000,RC07926A,17-06-00133
30-Jan-25,1st OT,DMD,17,100-MIRA,2020,24000,RC07926B,17-06-00134
31-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07926C,17-06-00135
31-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07866A,17-06-00136
31-Jan-25,1st,DMD,17,100-MIRA,2020,24000,RC07866B,17-06-00137
31-Jan-25,1st,DMD,17,100-MIRA,2020,24300,RC07866C,17-06-00138
3-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07859A,17-06-00139
3-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07859B,17-06-00140
3-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07859C,17-06-00141
3-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07923A,17-06-00142
3-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07923B,17-06-00143
3-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07923C,17-06-00144
3-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07921A,17-06-00145
3-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07921B,17-06-00146
3-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07921C,17-06-00147
3-Feb-25,1st,JMG,17,100-MIRA,2020,4000,RC07907A,17-06-00148
3-Feb-25,1st OT,JMG,17,100-MIRA,2020,20000,RC07907A,17-06-00148
3-Feb-25,1st OT,JMG,17,100-MIRA,2020,24000,RC07907B,17-06-00149
3-Feb-25,1st OT,JMG,17,100-MIRA,2020,24000,RC07907C,17-06-00150
4-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07745A,17-06-00151
4-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07745B,17-06-00152
4-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07745C,17-06-00153
4-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07714A,17-06-00154
4-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07714B,17-06-00155
4-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07714C,17-06-00156
4-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07713A,17-06-00157
4-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07713B,17-06-00158
4-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07713C,17-06-00159
4-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07928A,17-06-00160
4-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07928B,17-06-00161
4-Feb-25,1st,JMG,17,100-MIRA,2020,4000,RC07928C,17-06-00162
4-Feb-25,1st OT,JMG,17,100-MIRA,2020,20000,RC07928C,17-06-00162
4-Feb-25,1st OT,JMG,17,100-MIRA,2020,24000,RC07761A,17-06-00163
4-Feb-25,1st OT,JMG,17,100-MIRA,2020,14000,RC07761B,17-06-00164
5-Feb-25,1st,JMG,17,100-MIRA,2020,10000,RC07761B,17-06-00164
5-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07761C,17-06-00165
5-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07853A,17-06-00166
5-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07853B,17-06-00167
5-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07853C,17-06-00168
5-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07877A,17-06-00169
5-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07877B,17-06-00170
5-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07877C,17-06-00171
5-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07854A,17-06-00172
5-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07854B,17-06-00173
5-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07854C,17-06-00174
5-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07702A,17-06-00175
5-Feb-25,1st,JMG,17,100-MIRA,2020,16000,RC07702B,17-06-00176
5-Feb-25,1st OT,JMG,17,100-MIRA,2020,8000,RC07702B,17-06-00176
5-Feb-25,1st OT,JMG,17,100-MIRA,2020,24000,RC07702C,17-06-00177
5-Feb-25,1st OT,JMG,17,100-MIRA,2020,14000,RC07689A,17-06-00178
6-Feb-25,1st,ECC,17,100-MIRA,2020,10000,RC07689A,17-06-00178
6-Feb-25,1st,ECC,17,100-MIRA,2020,24000,RC07689B,17-06-00179
6-Feb-25,1st,ECC,17,100-MIRA,2020,24000,RC07689C,17-06-00180
6-Feb-25,1st,ECC,17,100-MIRA,2020,24000,RC07755A,17-06-00181
6-Feb-25,1st,ECC,17,100-MIRA,2020,24000,RC07755B,17-06-00182
6-Feb-25,1st,ECC,17,100-MIRA,2020,24000,RC07755C,17-06-00183
6-Feb-25,1st,ECC,17,100-MIRA,2020,24000,RC07832A,17-06-00184
6-Feb-25,1st,ECC,17,100-MIRA,2020,24000,RC07832B,17-06-00185
6-Feb-25,1st,ECC,17,100-MIRA,2020,24000,RC07832C,17-06-00186
7-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07956A,17-06-00187
7-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07956B,17-06-00188
7-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07956C,17-06-00189
7-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07698A,17-06-00190
7-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07698B,17-06-00191
7-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07698C,17-06-00192
7-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07728A,17-06-00193
7-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07728B,17-06-00194
7-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07728C,17-06-00195
7-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07705A,17-06-00196
7-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC07705B,17-06-00197
7-Feb-25,1st,JMG,17,100-MIRA,2020,16000,RC07705C,17-06-00198
8-Feb-25,Sat - OT,JMG,17,100-MIRA,2020,8000,RC07705C,17-06-00198
8-Feb-25,Sat - OT,JMG,17,100-MIRA,2020,24000,RC07902A,17-06-00199
8-Feb-25,Sat - OT,JMG,17,100-MIRA,2020,24000,RC07902B,17-06-00200
8-Feb-25,Sat - OT,JMG,17,100-MIRA,2020,24000,RC07902C,17-06-00201
8-Feb-25,Sat - OT,JMG,17,100-MIRA,2020,24000,RC07807A,17-06-00202
8-Feb-25,Sat - OT,JMG,17,100-MIRA,2020,24000,RC07807B,17-06-00203
8-Feb-25,Sat - OT,JMG,17,100-MIRA,2020,24000,RC07807C,17-06-00204
8-Feb-25,Sat - OT,JMG,17,100-MIRA,2020,24000,RC05931A,17-06-00205
8-Feb-25,Sat - OT,JMG,17,100-MIRA,2020,24000,RC05931B,17-06-00206
8-Feb-25,Sat - OT,JMG,17,100-MIRA,2020,24000,RC05931C,17-06-00207
10-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05973A,17-06-00208
10-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05973B,17-06-00209
10-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05973C,17-06-00210
10-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05951A,17-06-00211
10-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05951B,17-06-00212
10-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05951C,17-06-00213
10-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05500A,17-06-00214
10-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05500B,17-06-00215
10-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05500C,17-06-00216
10-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05063A,17-06-00217
10-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05063B,17-06-00218
10-Feb-25,1st,JMG,17,100-MIRA,2020,6800,RC05969A,17-06-00219
11-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05969A,17-06-00219
11-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05969B,17-06-00220
11-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05969C,17-06-00221
11-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05825A,17-06-00222
11-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05825B,17-06-00223
11-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05825C,17-06-00224
11-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05501A,17-06-00225
11-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05501B,17-06-00226
11-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05501C,17-06-00227
11-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05790A,17-06-00228
11-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05790B,17-06-00229
11-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05790C,17-06-00230
11-Feb-25,1st OT,JMG,17,100-MIRA,2020,24000,RC05848A,17-06-00231
11-Feb-25,1st OT,JMG,17,100-MIRA,2020,24000,RC05848B,17-06-00232
11-Feb-25,1st OT,JMG,17,100-MIRA,2020,24000,RC05848C,17-06-00233
12-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05843A,17-06-00234
12-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05843B,17-06-00235
12-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05843C,17-06-00236
12-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05944A,17-06-00237
12-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05944B,17-06-00238
12-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05944C,17-06-00239
12-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05959A,17-06-00240
12-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05959B,17-06-00241
12-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05959C,17-06-00242
12-Feb-25,1st,JMG,17,100-MIRA,2020,14000,RC05696A,17-06-00243
12-Feb-25,1st OT,JMG,17,100-MIRA,2020,10000,RC05696A,17-06-00243
12-Feb-25,1st OT,JMG,17,100-MIRA,2020,24000,RC05696B,17-06-00244
12-Feb-25,1st OT,JMG,17,100-MIRA,2020,24000,RC05696C,17-06-00245
12-Feb-25,1st OT,JMG,17,100-MIRA,2020,24000,RC05698A,17-06-00246
13-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05698B,17-06-00247
13-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05698C,17-06-00248
13-Feb-25,1st,JMG,17,100-MIRA,2020,16357,RC05063C,17-06-00249
13-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05929A,17-06-00250
13-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05929B,17-06-00251
13-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05929C,17-06-00252
13-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05846A,17-06-00253
13-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05846B,17-06-00254
13-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05846C,17-06-00255
13-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05710A,17-06-00256
13-Feb-25,1st,JMG,17,100-MIRA,2020,14000,RC05710B,17-06-00257
13-Feb-25,1st OT,JMG,17,100-MIRA,2020,10000,RC05710B,17-06-00257
13-Feb-25,1st OT,JMG,17,100-MIRA,2020,21000,RC05710C,17-06-00258
13-Feb-25,1st OT,JMG,17,100-MIRA,2020,24000,RC05817A,17-06-00259
13-Feb-25,1st OT,JMG,17,100-MIRA,2020,14000,RC05817B,17-06-00260
14-Feb-25,1st,HJB,17,100-MIRA,2020,10000,RC05817B,17-06-00260
14-Feb-25,1st,HJB,17,100-MIRA,2020,24000,RC05817C,17-06-00261
14-Feb-25,1st,HJB,17,100-MIRA,2020,24000,RC05961A,17-06-00262
14-Feb-25,1st,HJB,17,100-MIRA,2020,24000,RC05961B,17-06-00263
14-Feb-25,1st,HJB,17,100-MIRA,2020,24000,RC05961C,17-06-00264
14-Feb-25,1st,HJB,17,100-MIRA,2020,24000,RC05505A,17-06-00265
14-Feb-25,1st,HJB,17,100-MIRA,2020,24000,RC05505B,17-06-00266
14-Feb-25,1st,HJB,17,100-MIRA,2020,24000,RC05505C,17-06-00267
14-Feb-25,1st,HJB,17,100-MIRA,2020,24000,RC05810A,17-06-00268
14-Feb-25,1st,HJB,17,100-MIRA,2020,24000,RC05810B,17-06-00269
14-Feb-25,1st,HJB,17,100-MIRA,2020,24000,RC05810C,17-06-00270
14-Feb-25,1st,HJB,17,100-MIRA,2020,24000,RC05587A,17-06-00271
14-Feb-25,1st,HJB,17,100-MIRA,2020,6000,RC05587B,17-06-00272
17-Feb-25,1st,JMG,17,100-MIRA,2020,18000,RC05587B,17-06-00272
17-Feb-25,1st,JMG,17,100-MIRA,2020,18600,RC05587C,17-06-00273
17-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05833A,17-06-00274
17-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05833B,17-06-00275
17-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05833C,17-06-00276
17-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05910A,17-06-00277
17-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05910B,17-06-00278
17-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05910C,17-06-00279
17-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05464A,17-06-00280
17-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05464B,17-06-00281
17-Feb-25,1st,JMG,17,100-MIRA,2020,15000,RC05464C,17-06-00282
18-Feb-25,1st,JMG,17,100-MIRA,2020,9000,RC05464C,17-06-00282
18-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05557A,17-06-00283
18-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05557B,17-06-00284
18-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05557C,17-06-00285
18-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05576A,17-06-00286
18-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05576B,17-06-00287
18-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05576C,17-06-00288
18-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05611A,17-06-00289
18-Feb-25,1st,JMG,17,100-MIRA,2020,24000,RC05611B,17-06-00290
